
"ID_TRANSACCION_ORGANISMO","PROVIDER","TIPO_TARJETA","NUMERO_SERIE_HEX","FECHA_HORA_TRANSACCION","LINEA","ESTACION","AUTOBUS","RUTA","EQUIPO","TIPO_EQUIPO","LOCATION_ID","TIPO_TRANSACCION","SALDO_ANTES_TRANSACCION","MONTO_TRANSACCION","SALDO_DESPUES_TRANSACCION","PERFIL1","PERFIL2","PERFIL3","SAM_SERIAL_HEX_ULTIMA_RECARGA","SAM_SERIAL_HEX","CONTADOR_RECARGAS","CONTADOR_VALIDACIONES","EVENT_LOG","LOAD_LOG","PURCHASE_LOG","MAC","COUNTER_VALUE","COUNTER_AMOUNT","SAM_COUNTER","ENVIRONMENT","ENVIRONMENT_ISSUER_ID","CONTRACT","CONTRACT_TARIFF","CONTRACT_SALE_SAM","CONTRACT_RESTRICT_TIME","CONTRACT_VALIDITY_START_DATE","CONTRACT_VALIDITY_DURATION"
"124778882","15","1","0000000007005542","2024-10-18 06:38:53","12","","9B","40","01","4","12449B","03","900","800","100","0","  0","  0","AE10E1B7","AEC426C2","","2,366","01FFFFAA03011512449B3448597D0003201512449B3448597D01010000","","00000000000000000000000000000000000000000000000000000000000000C000AA2D679C8551000064FCE027A8018EC0AEC426C200093E00006400AA","00000000000000000000000000000394864CC6266C105900091FDCCD96DED24880BC","000000","000000","002FBC","1484010100000000267434B90000000000000000000000000000000000","01","010118DD3C01018180000000000000002722AE10E194002FBCC4A11620","1","AE10E194","00","2024-06-06 00:00:00","60"
"124797539","15","1","0000000093BE8DAF","2024-10-18 07:44:23","12","","9B","40","01","4","12449B","03","5000","800","4200","0","  0","  0","AEC29B21","AEC426C2","","2,367","0100001803011512449B344868D70003201512449B344868D701010000","","00000000000000000000000000000000000000000000000000000000000000C003E012E23F4938001068FCE027A801D0C0AEC426C200093F00106803E0","0000000000000000000000000000033ED5FF7581C85A9600092034612E0736AA8C11","000000","000000","002EB3","1484010112345678205B2E9F0000010101000000000000000000000000","01","01011FA43F0101818000000000000000205BAEC13FAE002EB3C4CC56D2","1","AEC13FAE","00","2019-09-06 00:00:00","63"
"124797541","15","1","000000007C8F0383","2024-10-18 07:44:00","12","","9B","40","01","4","12049B","51","","","","0","  0","  0","","","","","","","","00000000000000000000000000000000000000000000000000000000000000000000","000000","000000","","","","","","","","",""
"124797544","15","1","0000000093D0F354","2024-10-18 08:04:45","12","","9B","40","01","4","12449B","03","2400","800","1600","0","  0","  0","AEC40B82","AEC426C2","","2,368","0100003903011512449B34486D9D0003201512449B34486D9D01010000","","00000000000000000000000000000000000000000000000000000000000000C000793D9CDFA1F9000640FCE027A801E4C0AEC426C20009400006400079","000000000000000000000000000003E185B99439E74750000921202C161CA6EEE7F2","000000","000000","0142BF","148401011234567820B22EF60000010101000000000000000000000000","01","01011F4D3F010181800000000000000020B2AEC284140142BFC437B93D","1","AEC28414","00","2019-12-02 00:00:00","63"
"124805795","15","1","00000000C3A349F3","2024-10-18 09:37:17","12","","9B","30","01","4","12349B","03","8100","800","7300","0","  0","  0","AEC4096E","AEC426C2","","2,369","0100009C03011512349B3448834D0003201512349B3448834D01010000","","00000000000000000000000000000000000000000000000000000000000000C001ACBBF4CA63EB001C84FCE027A80241C0AEC426C2000941001C8401AC","0000000000000000000000000000034FCDF67940A58AA80009225989BE7DCE1B4BB2","000000","000000","00615A","1484013200000001212C2F700000010100000000000000000000000000","32","01011ED33F0132818000000000000000212CAE10D18A00615AC44711B2","1","AE10D18A","00","2020-04-02 00:00:00","63"
"124808041","15","1","0000000093D9C31B","2024-10-18 09:54:13","12","","06","50","01","4","125406","03","1000","800","200","0","  0","  0","AE10E1AD","AEC426C0","","2,881","01FFFFBF03011512540634488745000320151254063448874501010000","","00000000000000000000000000000000000000000000000000000000000000C0063CB295CA5AA80000C8FCE027A80252C0AEC426C0000B410000C8063C","000000000000000000000000000003207AE68C1B7E991D000B243DB9C97B13A9947C","000000","000000","00041F","148401321234567820542E980000010101000000000000000000000000","32","01011FAB3F01328180000000000000002054AE10D0DE00041FC4058EDC","1","AE10D0DE","00","2019-08-30 00:00:00","63"
"124841010","15","1","00000000C836A492","2024-10-18 09:30:08","12","","8E","20","01","4","12248E","03","4200","800","3400","0","  0","  0","AE1232FF","AEC426C1","","3,415","0100011203011512248E344881A00003201512248E344881A001010000","","00000000000000000000000000000000000000000000000000000000000000C0012851CEE0F0AA000D48FCE027A8023AC0AEC426C1000D57000D480128","00000000000000000000000000000381866E926B374FEE000D3301DB592F6E770685","000000","000000","001079","148401321234567820782EBC0000010101000000000000000000000000","32","01011F873F01328180000000000000002078AE10D0C0001079C458480D","1","AE10D0C0","00","2019-10-05 00:00:00","63"
"124841054","15","1","000000000702E67B","2024-10-18 09:55:15","12","","8E","20","01","4","12248E","03","3200","800","2400","0","  0","  0","AEC40B84","AEC426C1","","3,416","0100001803011512248E344887830003201512248E3448878301010000","","00000000000000000000000000000000000000000000000000000000000000C0001774E857E513000960FCE027A80253C0AEC426C1000D580009600017","00000000000000000000000000000361720B4F4CC159C3000D347E744BC812C701DF","000000","000000","005C67","1484010100000000269334D80000000000000000000000000000000000","01","010118883C01028180000000000000002777AE10DFAA005C67C4478D2B","1","AE10DFAA","00","2024-08-30 00:00:00","60"
"124841056","15","1","0000000094B58053","2024-10-18 10:01:00","12","","8E","20","01","4","12048E","51","","","","0","  0","  0","","","","","","","","00000000000000000000000000000000000000000000000000000000000000000000","000000","000000","","","","","","","","",""
"124867442","15","1","000000007CBF769E","2024-10-18 11:43:51","12","","8E","10","01","4","12148E","03","3500","800","2700","0","  0","  0","AEC29B26","AEC426C1","","3,417","0100000303011512148E3448A0F70003201512148E3448A0F701010000","","00000000000000000000000000000000000000000000000000000000000000C000038D963E4856000A8CFCE027A802BFC0AEC426C1000D59000A8C0003","000000000000000000000000000003988321DD8B41534B000D3503BF089D767ECC2F","000000","000000","000E5F","1484013200000000271A355E0000000000000000000000000000000000","32","010118593C013281800000000000000027A6AEC29B26000E5FC48C943E","1","AEC29B26","00","2024-10-16 00:00:00","60"
"124883295","15","1","0000000093D12F46","2024-10-18 12:01:25","12","","06","50","01","4","125406","03","2800","800","2000","0","  0","  0","AEC40B84","AEC426C0","","2,882","0100005E0301151254063448A515000320151254063448A51501010000","","00000000000000000000000000000000000000000000000000000000000000C0007C02F50FAE3E0007D0FCE027A802D1C0AEC426C0000B420007D0007C","00000000000000000000000000000343921D892D456ECB000B2542E83909BC60BE3F","000000","000000","015BFB","148401011234567820B22EF60000010101000000000000000000000000","01","01011F4D3F010181800000000000000020B2AEC28415015BFBC4BA03FB","1","AEC28415","00","2019-12-02 00:00:00","63"
"124883297","15","1","00000000940986F7","2024-10-18 12:27:59","12","","06","50","01","4","125406","03","7500","800","6700","0","  0","  0","AE10E1AD","AEC426C0","","2,883","0100002E0301151254063448AB4F000320151254063448AB4F01010000","","00000000000000000000000000000000000000000000000000000000000000C0027A55EBED58C7001A2CFCE027A802EBC0AEC426C0000B43001A2C027A","0000000000000000000000000000038B61F9DC85BD927E000B2631C8DB114C3F5401","000000","000000","0426D8","148401011234567821522F950000010101000000000000000000000000","01","01011EAD3F01018180000000000000002152AEC13FAC0426D8C4BD8FDC","1","AEC13FAC","00","2020-05-10 00:00:00","63"
"124893049","15","1","000000007C0A61C3","2024-10-18 12:28:54","12","","9B","50","01","4","12549B","03","7800","800","7000","0","  0","  0","AE10D0FF","AEC426C2","","2,370","0100004A03011512549B3448AB860003201512549B3448AB8601010000","","00000000000000000000000000000000000000000000000000000000000000C0004230719113CD001B58FCE027A802ECC0AEC426C2000942001B580042","0000000000000000000000000000033E2D8557072F4C0B0009231981CD2D9B6B76E5","000000","000000","0003EB","1484013200000000256133A60000000000000000000000000000000000","32","010119DF3F01328180000000000000002620AEC29B810003EBC4FACE01","1","AEC29B81","00","2023-09-22 00:00:00","63"
"124893051","15","1","000000007CA34007","2024-10-18 12:29:36","12","","9B","50","01","4","12549B","03","2500","800","1700","0","  0","  0","AEC37EFE","AEC426C2","","2,371","0100004503011512549B3448ABB00003201512549B3448ABB001010000","","00000000000000000000000000000000000000000000000000000000000000C00046D9EE4923300006A4FCE027A802EDC0AEC426C20009430006A40046","000000000000000000000000000003234455627B3C1AF80009241F13238EB9C90516","000000","000000","000CC0","148401320000000026E135250000000000000000000000000000000000","32","010118923F0132818000000000000000276DAEC29CEA000CC0C46E372D","1","AEC29CEA","00","2024-08-20 00:00:00","63"
"124893053","15","1","00000000C33AD332","2024-10-18 12:30:59","12","","9B","50","01","4","12549B","03","2300","800","1500","0","  0","  0","AE10D254","AEC426C2","","2,372","0100000E03011512549B3448AC030003201512549B3448AC0301010000","","00000000000000000000000000000000000000000000000000000000000000C0087F38BE737A9D0005DCFCE027A802EEC0AEC426C20009440005DC087F","00000000000000000000000000000348EB0FADF9AB0096000925468F6F1A39C9B0EC","000000","000000","005CCA","1484013200000001207C2EC10000010100000000000000000000000000","32","01011F833F0132818000000000000000207CAE10D0E4005CCAC4732EFE","1","AE10D0E4","00","2019-10-09 00:00:00","63"
"124893055","15","1","0000000094169C54","2024-10-18 12:37:25","12","","9B","50","01","4","12549B","03","5300","800","4500","0","  0","  0","AEC29CE7","AEC426C2","","2,373","0100004303011512549B3448AD850003201512549B3448AD8501010000","","00000000000000000000000000000000000000000000000000000000000000C00043A729A0C081001194FCE027A802F5C0AEC426C20009450011940043","000000000000000000000000000003E3A36821D6F28BFC000926333973053C3378D8","000000","000000","001AEE","148401011234567821732FB60000010101000000000000000000000000","01","01011CA83F01078180000000000000002357AE12E01A001AEEC4CDFAC4","1","AE12E01A","00","2021-10-09 00:00:00","63"
"124893057","15","1","0000000094169C54","2024-10-18 12:37:27","12","","9B","50","01","4","12549B","03","4500","800","3700","0","  0","  0","AEC29CE7","AEC426C2","","2,374","0100004403011512549B3448AD870003201512549B3448AD8701010000","","00000000000000000000000000000000000000000000000000000000000000C00044183881F231000E74FCE027A802F5C0AEC426C2000946000E740044","000000000000000000000000000003DC02A66BB80726D0000927F455EF48D1634363","000000","000000","001AEE","148401011234567821732FB60000010101000000000000000000000000","01","01011CA83F01078180000000000000002357AE12E01A001AEEC4CDFAC4","1","AE12E01A","00","2021-10-09 00:00:00","63"
"124929903","15","1","000000007C803DF8","2024-10-18 15:13:57","12","","8E","60","01","4","12648E","03","9300","800","8500","0","  0","  0","AE11AE28","AEC426C1","","3,418","0100005503011512648E3448D2350003201512648E3448D23501010000","","00000000000000000000000000000000000000000000000000000000000000C001B338F44C7D06002134FCE027A80391C0AEC426C1000D5A00213401B3","0000000000000000000000000000037D0A8D0042E729BC000D360B0346AB7F550012","000000","000000","00B2DD","1484013200000000268634CB0000000000000000000000000000000000","32","010119073F013281800000000000000026F8AE10D18500B2DDC4BD0EFF","1","AE10D185","00","2024-04-25 00:00:00","63"
"124968753","15","1","00000000C8433BE5","2024-10-18 15:53:00","12","","8E","60","01","4","12048E","51","","","","0","  0","  0","","","","","","","","00000000000000000000000000000000000000000000000000000000000000000000","000000","000000","","","","","","","","",""
"124971297","15","1","0000000093E8A497","2024-10-18 12:59:25","12","","06","50","01","4","125406","03","5000","800","4200","0","  0","  0","AE10E197","AEC426C0","","2,884","01FFFFEB0301151254063448B2AD000320151254063448B2AD01010000","","00000000000000000000000000000000000000000000000000000000000000C002ECD419CE2AC0001068FCE027A8030BC0AEC426C0000B4400106802EC","000000000000000000000000000003964CFC8D198C7280000B27E8D7CA503DBF9E51","000000","000000","000AF6","1484013212345678206D2EB10000010101000000000000000000000000","32","01011F923F0132818000000000000000206DAE10D214000AF6C4E78F2E","1","AE10D214","00","2019-09-24 00:00:00","63"
"124971299","15","1","00000000941871F9","2024-10-18 13:00:17","12","","06","50","01","4","125406","03","16300","800","15500","0","  0","  0","AE10D15C","AEC426C0","","2,885","0100003B0301151254063448B2E1000320151254063448B2E101010000","","00000000000000000000000000000000000000000000000000000000000000C000437093DDF9FB003C8CFCE027A8030CC0AEC426C0000B45003C8C0043","0000000000000000000000000000037BD4DAB578F3E622000B2889D3D31C9CFC59CE","000000","000000","05C4C5","1484010112345678226E30B10000010101000000000000000000000000","01","01011D913F0101818000000000000000226EAEC2841705C4C5C4FBF4CC","1","AEC28417","00","2021-02-18 00:00:00","63"
"124971325","15","1","00000000073DBF87","2024-10-18 13:21:00","12","","06","50","01","4","120406","51","","","","0","  0","  0","","","","","","","","00000000000000000000000000000000000000000000000000000000000000000000","000000","000000","","","","","","","","",""
"124971328","15","1","0000000094BCFDF5","2024-10-18 13:21:42","12","","06","50","01","4","125406","03","2500","800","1700","0","  0","  0","AE10D199","AEC426C0","","2,886","010000310301151254063448B7E6000320151254063448B7E601010000","","00000000000000000000000000000000000000000000000000000000000000C00031CF3D446A230006A4FCE027A80321C0AEC426C0000B460006A40031","000000000000000000000000000003C8FD2D84024F9AF1000B29FEC70CBB47CD937C","000000","000000","001AB5","1484013200000000274C358F0000010101000000000000000000000000","32","010118633C0132818000000000000000279CAEC29B10001AB5C41643D6","1","AEC29B10","00","2024-10-06 00:00:00","60"
"124971330","15","1","000000007C60A022","2024-10-18 13:23:53","12","","06","50","01","4","125406","03","2440","800","1640","0","  0","  0","AE11AE5C","AEC426C0","","2,887","010000820301151254063448B869000320151254063448B86901010000","","00000000000000000000000000000000000000000000000000000000000000C00169EC386F9B4D000668FCE027A80323C0AEC426C0000B470006680169","0000000000000000000000000000037D1BAB8DA5EA55D1000B2AC5AF663B3FF700C7","000000","000000","000479","148401010000000024FA333F0000000000000000000000000000000000","01","01011A8B3F01038180000000000000002574AE10F6EF000479C428A2A6","1","AE10F6EF","00","2023-04-03 00:00:00","63"
"124971354","15","1","00000000C347C99A","2024-10-18 13:33:03","12","","06","50","01","4","125406","03","1000","800","200","0","  0","  0","AE10D1D8","AEC426C0","","2,888","010000060301151254063448BA8F000320151254063448BA8F01010000","","00000000000000000000000000000000000000000000000000000000000000C0001A6AE24F83E50000C8FCE027A8032DC0AEC426C0000B480000C8001A","0000000000000000000000000000035754668E7B5D1E5B000B2B9996F0915082FA29","000000","000000","006CEE","148401320000000120992EDE0000010100000000000000000000000000","32","01011F663F01328180000000000000002099AE10D0CD006CEEC48A40ED","1","AE10D0CD","00","2019-11-07 00:00:00","63"
"124973302","15","1","0000000093C6F0E0","2024-10-18 13:11:46","12","","9B","50","01","4","12549B","03","4100","800","3300","0","  0","  0","AEC4096C","AEC426C2","","2,375","010000AB03011512549B3448B5920003201512549B3448B59201010000","","00000000000000000000000000000000000000000000000000000000000000C0041C9EA1A90A65000CE4FCE027A80317C0AEC426C2000947000CE4041C","000000000000000000000000000003510E6A169F205CDD0009288F9D041B7CF7EB99","000000","000000","021633","148401011234567820982EDC0000010101000000000000000000000000","01","01011F673F01018180000000000000002098AEC13FAF021633C4520741","1","AEC13FAF","00","2019-11-06 00:00:00","63"
"125017198","15","1","0000000093E63053","2024-10-18 16:56:31","12","","8E","50","01","4","12548E","03","2100","800","1300","0","  0","  0","AEC40B83","AEC426C1","","3,419","0100000D03011512548E3448EA3F0003201512548E3448EA3F01010000","","00000000000000000000000000000000000000000000000000000000000000C00302B0C699988F000514FCE027A803F8C0AEC426C1000D5B0005140302","000000000000000000000000000003B6882FC9EB659380000D3758515F55B269115B","000000","000000","0011AF","1484013212345678206A2EAE0000010101000000000000000000000000","32","01011F953F0132818000000000000000206AAE10D1990011AFC441E97A","1","AE10D199","00","2019-09-21 00:00:00","63"
"125017200","15","1","00000000C8530317","2024-10-18 17:09:46","12","","8E","50","01","4","12548E","03","4800","800","4000","0","  0","  0","AEC29B0E","AEC426C1","","3,420","01FFFFCB03011512548E3448ED5A0003201512548E3448ED5A01010000","","00000000000000000000000000000000000000000000000000000000000000C003510263DE6C8A000FA0FCE027A80405C0AEC426C1000D5C000FA00351","00000000000000000000000000000367610F98EA170247000D38EA5CD985698571D9","000000","000000","00323D","1484013212345678207A2EBE0000010101000000000000000000000000","32","01011F853F0132818000000000000000207AAE10D0CF00323DC486058E","1","AE10D0CF","00","2019-10-07 00:00:00","63"
"125017226","15","1","00000000059121BA","2024-10-18 17:25:23","12","","8E","50","01","4","12548E","03","1800","800","1000","0","  0","  0","AE11AE10","AEC426C1","","3,421","0100001403011512548E3448F1030003201512548E3448F10301010000","","00000000000000000000000000000000000000000000000000000000000000C000144D573206AE0003E8FCE027A80415C0AEC426C1000D5D0003E80014","000000000000000000000000000003251F7E80D1A02A27000D396BE70FAFAF4A6856","000000","000000","0016B5","1484015A0000000025BC34010000000000000000000000000000000000","5A","0101185F3F015A81800000000000000027A0AE11AE400016B5C4DF8ECE","1","AE11AE40","00","2024-10-10 00:00:00","63"
"125053919","15","1","00000000C84B1B43","2024-10-18 20:13:10","12","","06","10","01","4","121406","03","5300","800","4500","0","  0","  0","AEC37F50","AEC426C0","","2,889","01FFFFBC03011512140634491856000320151214063449185601010000","","00000000000000000000000000000000000000000000000000000000000000C003083FC2CB6E9C001194FCE027A804BDC0AEC426C0000B490011940308","000000000000000000000000000003770DF277B84ECAF3000B2C56A19F0314D7B817","000000","000000","09A31D","148401321234567820932ED70000010101000000000000000000000000","32","01011F6C3F01328180000000000000002093AEC260AC09A31DC42360E9","1","AEC260AC","00","2019-11-01 00:00:00","63"
"125064253","15","1","000000007CB4C0E6","2024-10-18 20:42:32","12","","06","10","01","4","121406","03","6240","800","5440","0","  0","  0","AE12E01A","AEC426C0","","2,890","01FFFFB703011512140634491F380003201512140634491F3801010000","","00000000000000000000000000000000000000000000000000000000000000C000B7804C5F743B001540FCE027A804DAC0AEC426C0000B4A00154000B7","00000000000000000000000000000301165B4EDD0EE8D4000B2D641BB3BD8FBB1DD3","000000","000000","002367","1484013200000000271A355E0000000000000000000000000000000000","32","0101188F3C01328180000000000000002770AE1232FD002367C4B4D0F8","1","AE1232FD","00","2024-08-23 00:00:00","60"
"125064255","15","1","000000007C0DA550","2024-10-18 20:48:00","12","","06","10","01","4","120406","51","","","","0","  0","  0","","","","","","","","00000000000000000000000000000000000000000000000000000000000000000000","000000","000000","","","","","","","","",""
"125097753","15","1","0000000005295B81","2024-10-18 21:59:41","12","","06","10","01","4","121406","03","7300","800","6500","0","  0","  0","AE10D0BC","AEC426C0","","2,891","010000410301151214063449314D000320151214063449314D01010000","","00000000000000000000000000000000000000000000000000000000000000C0003FFEF2EC5658001964FCE027A80527C0AEC426C0000B4B001964003F","00000000000000000000000000000340948A4FE8BEC515000B2E06018008F8E1EBCE","000000","000000","00377E","148401320000000024F7333C0000000000000000000000000000000000","32","01011A4C3F015A81800000000000000025B3AE130A5E00377EC4902A9E","1","AE130A5E","00","2023-06-05 00:00:00","63"
"125097755","15","1","000000007CA2D4C4","2024-10-18 22:04:04","12","","06","10","01","4","121406","03","2100","800","1300","0","  0","  0","AE10D0C4","AEC426C0","","2,892","0100001F03011512140634493254000320151214063449325401010000","","00000000000000000000000000000000000000000000000000000000000000C0002001BEAB4707000514FCE027A8052CC0AEC426C0000B4C0005140020","000000000000000000000000000003AECBBFC19D6109C2000B2F99BD505254B72874","000000","000000","0132FA","148401320000000026E135250000000000000000000000000000000000","32","0101189B3C01328180000000000000002764AE10D19D0132FAC4AE2D51","1","AE10D19D","00","2024-08-11 00:00:00","60"
"125279888","15","1","00000000052B441C","2024-10-19 06:29:49","12","","8E","20","01","4","12248E","03","900","800","100","0","  0","  0","AE11AE4D","AEC426C1","","3,422","0100004B03011512248E3449A8DD0003201512248E3449A8DD01010000","","00000000000000000000000000000000000000000000000000000000000000C0004A237F8E0AB4000384FCE027A60442C0AEC425DE00B97D0001900049","000000000000000000000000000003516D45037C686D74000D3A3AA6B68F15B6CE1E","000000","000000","00EEDD","148401320000000024F7333C0000000000000000000000000000000000","32","01011B083F013281800000000000000024F7AE10D0DC00EEDDC4AD9943","1","AE10D0DC","00","2022-11-29 00:00:00","63"
"125279890","15","1","00000000942DD56D","2024-10-19 06:37:10","12","","8E","20","01","4","12248E","03","6900","800","6100","0","  0","  0","AE10D258","AEC426C1","","3,423","0100032003011512248E3449AA960003201512248E3449AA9601010000","","00000000000000000000000000000000000000000000000000000000000000C003293D7BB41FD50017D4FCE027A9018DC0AEC426C1000D5F0017D40329","0000000000000000000000000000033B6746EB9B28CDAC000D3B26897864BFA238E7","000000","000000","05CE27","1484010112345678240132450000010101000000000000000000000000","01","01011BFE3F01018180000000000000002401AEC2841405CE27C4B3E439","1","AEC28414","00","2022-03-28 00:00:00","63"
"125335605","15","1","000000007CA066FA","2024-10-19 07:14:44","12","","8E","20","01","4","12248E","03","800","800","0","0","  0","  0","AEC29D03","AEC426C1","","3,424","0100001703011512248E3449B3640003201512248E3449B36401010000","","00000000000000000000000000000000000000000000000000000000000000C0001797F83FE8AB000000FCE027A901B2C0AEC426C1000D600000000017","00000000000000000000000000000300F45650ACFBF536000D3CD94524311845DF0F","000000","000000","0077C0","148401320000000026E135250000000000000000000000000000000000","32","0101189A3C01328180000000000000002765AE10D1EA0077C0C433F1FF","1","AE10D1EA","00","2024-08-12 00:00:00","60"
"125344584","15","1","000000009422C8AF","2024-10-19 08:20:37","12","","8E","10","01","4","12148E","03","41200","800","40400","0","  0","  0","AEC8E416","AEC426C1","","3,425","01FFFFA303011512148E3449C2D50003201512148E3449C2D501010000","","00000000000000000000000000000000000000000000000000000000000000C00390890736A84A009DD0FCE027A901F4C0AEC426C1000D61009DD00390","000000000000000000000000000003CA881290FC3777ED000D3D009062CF6D73FAE1","000000","000000","04BC12","1484010112345678231E31610000010101000000000000000000000000","01","01011CE13F0101818000000000000000231EAEC2841504BC12C4B6BA66","1","AEC28415","00","2021-08-13 00:00:00","63"
"125344586","15","1","00000000C85DA6B0","2024-10-19 08:31:43","12","","8E","10","01","4","12148E","03","6200","800","5400","0","  0","  0","AEC4096D","AEC426C1","","3,426","0101000003011512148E3449C56F0003201512148E3449C56F01010000","","00000000000000000000000000000000000000000000000000000000000000C00180630924E9AF001518FCE027A901FFC0AEC426C1000D620015180180","000000000000000000000000000003684A79F4A462CC91000D3EB2131DB087320572","000000","000000","0015AC","148401321234567820832EC70000010101000000000000000000000000","32","01011F7C3F01328180000000000000002083AE10D1A10015ACC4A3CB29","1","AE10D1A1","00","2019-10-16 00:00:00","63"
"125344612","15","1","000000007CA4EC30","2024-10-19 08:51:42","12","","8E","10","01","4","12148E","03","1300","800","500","0","  0","  0","AEC40B82","AEC426C1","","3,427","0100001803011512148E3449CA1E0003201512148E3449CA1E01010000","","00000000000000000000000000000000000000000000000000000000000000C00018ADC3FCD0430001F4FCE027A90213C0AEC426C1000D630001F40018","0000000000000000000000000000034EC2F67324559E8F000D3F55D12B18943A8011","000000","000000","002C8B","148401320000000026E135250000000000000000000000000000000000","32","0101188A3C01328180000000000000002775AE1232FF002C8BC4634FF4","1","AE1232FF","00","2024-08-28 00:00:00","60"
"125362720","15","1","00000000C8949DA0","2024-10-19 09:25:16","12","","8E","10","01","4","12148E","03","2700","800","1900","0","  0","  0","AE10D0C5","AEC426C1","","3,428","0100009A03011512148E3449D1FC0003201512148E3449D1FC01010000","","00000000000000000000000000000000000000000000000000000000000000C000EBCF6B53D7C600076CFCE027A90235C0AEC426C1000D6400076C00EB","000000000000000000000000000003CF01021AD4D205BC000D40F862CD482542F92D","000000","000000","002AA4","148401321234567820F82F3C0000010101000000000000000000000000","32","01011F073F013281800000000000000020F8AE10D165002AA4C4E48FC5","1","AE10D165","00","2020-02-10 00:00:00","63"
"125370039","15","1","0000000005FE3DAB","2024-10-19 10:25:43","12","","8E","40","01","4","12448E","03","2100","800","1300","0","  0","  0","AE10D13A","AEC426C1","","3,429","0100000903011512448E3449E0270003201512448E3449E02701010000","","00000000000000000000000000000000000000000000000000000000000000C0000957D12AF050000514FCE027A90271C0AEC426C1000D650005140009","000000000000000000000000000003C6D92EC41E43202E000D41D98C2C4905697A4E","000000","000000","0002A0","1484010100000000267434B90000000000000000000000000000000000","01","010118F43C0101818000000000000000270BAE10E1B70002A0C4110868","1","AE10E1B7","00","2024-05-14 00:00:00","60"
"125497959","15","1","00000000C28B0E7A","2024-10-19 12:10:34","12","","8E","30","01","4","12348E","03","3400","800","2600","0","  0","  0","AE1260FA","AEC426C1","","3,430","0100006803011512348E3449F8BA0003201512348E3449F8BA01010000","","00000000000000000000000000000000000000000000000000000000000000C001EFFB848FED17000A28FCE027A902DAC0AEC426C1000D66000A2801EF","0000000000000000000000000000039527CABE5815F4AA000D42C86832060DA615F1","000000","000000","005455","14840132000000051E062C580000010132000000000000000000000000","32","01011A8D3F01328180000000000000002578AE10D10E005455C4DE2FAD","1","AE10D10E","00","2023-04-01 00:00:00","63"
"125497961","15","1","00000000C28B0E7A","2024-10-19 12:10:36","12","","8E","30","01","4","12348E","03","2600","800","1800","0","  0","  0","AE1260FA","AEC426C1","","3,431","0100006903011512348E3449F8BC0003201512348E3449F8BC01010000","","00000000000000000000000000000000000000000000000000000000000000C001F0F754B9A77C000708FCE027A902DAC0AEC426C1000D6700070801F0","0000000000000000000000000000037185E1A793354CC7000D430CF925BC91CE5B1D","000000","000000","005455","14840132000000051E062C580000010132000000000000000000000000","32","01011A8D3F01328180000000000000002578AE10D10E005455C4DE2FAD","1","AE10D10E","00","2023-04-01 00:00:00","63"
"125497963","15","1","00000000C28B0E7A","2024-10-19 12:10:38","12","","8E","30","01","4","12348E","03","1800","800","1000","0","  0","  0","AE1260FA","AEC426C1","","3,432","0100006A03011512348E3449F8BE0003201512348E3449F8BE01010000","","00000000000000000000000000000000000000000000000000000000000000C001F134E40B652E0003E8FCE027A902DAC0AEC426C1000D680003E801F1","0000000000000000000000000000032F3B1EE0076E2AF7000D4458AE9ECA13D7CAD3","000000","000000","005455","14840132000000051E062C580000010132000000000000000000000000","32","01011A8D3F01328180000000000000002578AE10D10E005455C4DE2FAD","1","AE10D10E","00","2023-04-01 00:00:00","63"
"125497965","15","1","000000007C1083FA","2024-10-19 12:12:00","12","","8E","30","01","4","12048E","51","","","","0","  0","  0","","","","","","","","00000000000000000000000000000000000000000000000000000000000000000000","000000","000000","","","","","","","","",""
"125498060","15","1","0000000093EA2346","2024-10-19 14:51:08","12","","8E","30","01","4","12348E","03","2400","800","1600","0","  0","  0","AE10D248","AEC426C1","","3,433","010000ED03011512348E344A1E5C0003201512348E344A1E5C01010000","","00000000000000000000000000000000000000000000000000000000000000C00381EADE3792F3000640FCE027A9037BC0AEC426C1000D690006400381","0000000000000000000000000000030A76FA533FFBA30E000D4512D5B637728ADAA4","000000","000000","00206E","1484015A1234567820D12F150000010101000000000000000000000000","5A","01011D683F015A8180000000000000002297AE11AE2800206EC498218C","1","AE11AE28","00","2021-03-31 00:00:00","63"
"125498062","15","1","0000000093EA2346","2024-10-19 14:51:10","12","","8E","30","01","4","12348E","03","1600","800","800","0","  0","  0","AE10D248","AEC426C1","","3,434","010000EE03011512348E344A1E5E0003201512348E344A1E5E01010000","","00000000000000000000000000000000000000000000000000000000000000C003820CFA5BA0DE000320FCE027A9037BC0AEC426C1000D6A0003200382","0000000000000000000000000000035FDF549326F7FBBD000D4677957F87E2537797","000000","000000","00206E","1484015A1234567820D12F150000010101000000000000000000000000","5A","01011D683F015A8180000000000000002297AE11AE2800206EC498218C","1","AE11AE28","00","2021-03-31 00:00:00","63"
